time	V(N001,N002)	V(N003,N004)	V(ve)	I(I1)	I(R4)
7.157142914285714e-002	9.119881e-002	2.139073e+000	2.532272e+000	1.000000e-004	1.000000e-004
7.158571457142857e-002	2.340071e-001	3.563567e+000	4.099574e+000	1.000000e-004	1.000000e-004
7.160000000000000e-002	3.767748e-001	4.986032e+000	5.664807e+000	1.000000e-004	1.000000e-004
7.160000100000000e-002	3.767748e-001	4.986031e+000	5.060805e+000	-1.000000e-004	-1.000000e-004
7.161428671428571e-002	2.338312e-001	3.551405e+000	3.483236e+000	-1.000000e-004	-1.000000e-004
7.162857242857143e-002	9.092821e-002	2.118808e+000	1.907736e+000	-1.000000e-004	-1.000000e-004
7.164285814285715e-002	-5.193426e-002	6.882395e-001	3.343051e-001	-1.000000e-004	-1.000000e-004
7.165714385714285e-002	-1.947562e-001	-7.403003e-001	-1.237057e+000	-1.000000e-004	-1.000000e-004
7.167142957142857e-002	-3.375376e-001	-2.166811e+000	-2.806349e+000	-1.000000e-004	-1.000000e-004
7.168571528571428e-002	-4.802784e-001	-3.591294e+000	-4.373572e+000	-1.000000e-004	-1.000000e-004
7.170000100000000e-002	-6.229787e-001	-5.013748e+000	-5.938726e+000	-1.000000e-004	-1.000000e-004
7.170000200000000e-002	-6.229787e-001	-5.013746e+000	-5.334725e+000	1.000000e-004	1.000000e-004
7.171428742857143e-002	-4.799675e-001	-3.579110e+000	-3.757077e+000	1.000000e-004	1.000000e-004
7.172857285714286e-002	-3.369970e-001	-2.146502e+000	-2.181499e+000	1.000000e-004	1.000000e-004
7.174285828571429e-002	-1.940670e-001	-7.159227e-001	-6.079898e-001	1.000000e-004	1.000000e-004
7.175714371428571e-002	-5.117768e-002	7.126280e-001	9.634503e-001	1.000000e-004	1.000000e-004
7.177142914285714e-002	9.167109e-002	2.139150e+000	2.532821e+000	1.000000e-004	1.000000e-004
7.178571457142857e-002	2.344793e-001	3.563644e+000	4.100123e+000	1.000000e-004	1.000000e-004
7.180000000000000e-002	3.772469e-001	4.986109e+000	5.665356e+000	1.000000e-004	1.000000e-004
7.180000099999999e-002	3.772469e-001	4.986107e+000	5.061354e+000	-1.000000e-004	-1.000000e-004
7.180000111999998e-002	3.772454e-001	4.986095e+000	5.061341e+000	-1.000000e-004	-1.000000e-004
7.181428681714284e-002	2.343018e-001	3.551471e+000	3.483773e+000	-1.000000e-004	-1.000000e-004
7.182857251428571e-002	9.139881e-002	2.118876e+000	1.908275e+000	-1.000000e-004	-1.000000e-004
7.184285821142857e-002	-5.146362e-002	6.883092e-001	3.348456e-001	-1.000000e-004	-1.000000e-004
7.185714390857141e-002	-1.942855e-001	-7.402290e-001	-1.236514e+000	-1.000000e-004	-1.000000e-004
7.187142960571427e-002	-3.370668e-001	-2.166738e+000	-2.805805e+000	-1.000000e-004	-1.000000e-004
7.188571530285713e-002	-4.798075e-001	-3.591219e+000	-4.373027e+000	-1.000000e-004	-1.000000e-004
7.190000099999999e-002	-6.225076e-001	-5.013672e+000	-5.938179e+000	-1.000000e-004	-1.000000e-004
7.190000199999999e-002	-6.225076e-001	-5.013671e+000	-5.334178e+000	1.000000e-004	1.000000e-004
7.191428742857142e-002	-4.794966e-001	-3.579034e+000	-3.756531e+000	1.000000e-004	1.000000e-004
7.192857285714285e-002	-3.365263e-001	-2.146426e+000	-2.180952e+000	1.000000e-004	1.000000e-004
7.194285828571428e-002	-1.935965e-001	-7.158471e-001	-6.074434e-001	1.000000e-004	1.000000e-004
7.195714371428570e-002	-5.070726e-002	7.127036e-001	9.639964e-001	1.000000e-004	1.000000e-004
7.197142914285713e-002	9.214140e-002	2.139226e+000	2.533367e+000	1.000000e-004	1.000000e-004
7.198571457142856e-002	2.349495e-001	3.563719e+000	4.100668e+000	1.000000e-004	1.000000e-004
7.200000000000000e-002	3.777170e-001	4.986184e+000	5.665901e+000	1.000000e-004	1.000000e-004
7.200000099999999e-002	3.777165e-001	4.986182e+000	5.061899e+000	-1.000000e-004	-1.000000e-004
7.201428671428571e-002	2.347728e-001	3.551557e+000	3.484330e+000	-1.000000e-004	-1.000000e-004
7.202857242857143e-002	9.186961e-002	2.118960e+000	1.908829e+000	-1.000000e-004	-1.000000e-004
7.204285814285714e-002	-5.099309e-002	6.883910e-001	3.353978e-001	-1.000000e-004	-1.000000e-004
7.205714385714285e-002	-1.938153e-001	-7.401490e-001	-1.235964e+000	-1.000000e-004	-1.000000e-004
7.207142957142856e-002	-3.365970e-001	-2.166660e+000	-2.805257e+000	-1.000000e-004	-1.000000e-004
7.208571528571428e-002	-4.793382e-001	-3.591143e+000	-4.372481e+000	-1.000000e-004	-1.000000e-004
7.210000100000000e-002	-6.220388e-001	-5.013597e+000	-5.937636e+000	-1.000000e-004	-1.000000e-004
7.210000200000000e-002	-6.220384e-001	-5.013596e+000	-5.333634e+000	1.000000e-004	1.000000e-004
7.211428742857143e-002	-4.790276e-001	-3.578960e+000	-3.755987e+000	1.000000e-004	1.000000e-004
7.212857285714286e-002	-3.360574e-001	-2.146352e+000	-2.180409e+000	1.000000e-004	1.000000e-004
7.214285828571429e-002	-1.931278e-001	-7.157729e-001	-6.069006e-001	1.000000e-004	1.000000e-004
7.215714371428571e-002	-5.023871e-002	7.127776e-001	9.645390e-001	1.000000e-004	1.000000e-004
7.217142914285714e-002	9.260983e-002	2.139300e+000	2.533909e+000	1.000000e-004	1.000000e-004
7.218571457142857e-002	2.354178e-001	3.563793e+000	4.101211e+000	1.000000e-004	1.000000e-004
7.220000000000000e-002	3.781853e-001	4.986258e+000	5.666443e+000	1.000000e-004	1.000000e-004
7.220000100000000e-002	3.781853e-001	4.986256e+000	5.062441e+000	-1.000000e-004	-1.000000e-004
7.221428671428572e-002	2.352412e-001	3.551630e+000	3.484871e+000	-1.000000e-004	-1.000000e-004
7.222857242857143e-002	9.233764e-002	2.119033e+000	1.909371e+000	-1.000000e-004	-1.000000e-004
7.224285814285715e-002	-5.052532e-002	6.884645e-001	3.359390e-001	-1.000000e-004	-1.000000e-004
7.225714385714285e-002	-1.933477e-001	-7.400756e-001	-1.235423e+000	-1.000000e-004	-1.000000e-004
7.227142957142857e-002	-3.361296e-001	-2.166587e+000	-2.804717e+000	-1.000000e-004	-1.000000e-004
7.228571528571429e-002	-4.788708e-001	-3.591070e+000	-4.371941e+000	-1.000000e-004	-1.000000e-004
7.230000100000000e-002	-6.215715e-001	-5.013524e+000	-5.937096e+000	-1.000000e-004	-1.000000e-004
7.230000200000000e-002	-6.215711e-001	-5.013523e+000	-5.333094e+000	1.000000e-004	1.000000e-004
7.231428742857143e-002	-4.785604e-001	-3.578887e+000	-3.755447e+000	1.000000e-004	1.000000e-004
7.232857285714286e-002	-3.355903e-001	-2.146279e+000	-2.179869e+000	1.000000e-004	1.000000e-004
7.234285828571430e-002	-1.926608e-001	-7.157001e-001	-6.063609e-001	1.000000e-004	1.000000e-004
7.235714371428571e-002	-4.977192e-002	7.128503e-001	9.650784e-001	1.000000e-004	1.000000e-004
7.237142914285714e-002	9.307637e-002	2.139372e+000	2.534449e+000	1.000000e-004	1.000000e-004
7.238571457142858e-002	2.358841e-001	3.563865e+000	4.101749e+000	1.000000e-004	1.000000e-004
7.240000000000001e-002	3.786511e-001	4.986330e+000	5.666981e+000	1.000000e-004	1.000000e-004
7.240000099999999e-002	3.786511e-001	4.986329e+000	5.062980e+000	-1.000000e-004	-1.000000e-004
7.241428671428571e-002	2.357071e-001	3.551703e+000	3.485410e+000	-1.000000e-004	-1.000000e-004
7.242857242857143e-002	9.280357e-002	2.119105e+000	1.909909e+000	-1.000000e-004	-1.000000e-004
7.244285814285714e-002	-5.005943e-002	6.885363e-001	3.364769e-001	-1.000000e-004	-1.000000e-004
7.245714385714284e-002	-1.928819e-001	-7.400039e-001	-1.234886e+000	-1.000000e-004	-1.000000e-004
7.247142957142856e-002	-3.356638e-001	-2.166515e+000	-2.804179e+000	-1.000000e-004	-1.000000e-004
7.248571528571428e-002	-4.784053e-001	-3.590998e+000	-4.371404e+000	-1.000000e-004	-1.000000e-004
7.250000099999999e-002	-6.211061e-001	-5.013452e+000	-5.936559e+000	-1.000000e-004	-1.000000e-004
7.250000199999999e-002	-6.211061e-001	-5.013451e+000	-5.332557e+000	1.000000e-004	1.000000e-004
7.251428742857143e-002	-4.780955e-001	-3.578815e+000	-3.754911e+000	1.000000e-004	1.000000e-004
7.252857285714286e-002	-3.351255e-001	-2.146208e+000	-2.179333e+000	1.000000e-004	1.000000e-004
7.254285828571429e-002	-1.921960e-001	-7.156289e-001	-6.058247e-001	1.000000e-004	1.000000e-004
7.255714371428571e-002	-4.930709e-002	7.129215e-001	9.656144e-001	1.000000e-004	1.000000e-004
7.257142914285714e-002	9.354121e-002	2.139443e+000	2.534984e+000	1.000000e-004	1.000000e-004
7.258571457142857e-002	2.363489e-001	3.563936e+000	4.102285e+000	1.000000e-004	1.000000e-004
7.260000000000000e-002	3.791161e-001	4.986401e+000	5.667517e+000	1.000000e-004	1.000000e-004
7.260000100000000e-002	3.791156e-001	4.986399e+000	5.063515e+000	-1.000000e-004	-1.000000e-004
7.261428671428571e-002	2.361713e-001	3.551773e+000	3.485945e+000	-1.000000e-004	-1.000000e-004
7.262857242857143e-002	9.326758e-002	2.119176e+000	1.910444e+000	-1.000000e-004	-1.000000e-004
7.264285814285715e-002	-4.959554e-002	6.886069e-001	3.370116e-001	-1.000000e-004	-1.000000e-004
7.265714385714285e-002	-1.924181e-001	-7.399333e-001	-1.234351e+000	-1.000000e-004	-1.000000e-004
7.267142957142857e-002	-3.352000e-001	-2.166445e+000	-2.803645e+000	-1.000000e-004	-1.000000e-004
7.268571528571428e-002	-4.779414e-001	-3.590928e+000	-4.370870e+000	-1.000000e-004	-1.000000e-004
7.270000100000000e-002	-6.206422e-001	-5.013382e+000	-5.936025e+000	-1.000000e-004	-1.000000e-004
7.270000200000000e-002	-6.206427e-001	-5.013381e+000	-5.332023e+000	1.000000e-004	1.000000e-004
7.271428742857143e-002	-4.776321e-001	-3.578745e+000	-3.754377e+000	1.000000e-004	1.000000e-004
7.272857285714286e-002	-3.346622e-001	-2.146138e+000	-2.178800e+000	1.000000e-004	1.000000e-004
7.274285828571429e-002	-1.917328e-001	-7.155589e-001	-6.052918e-001	1.000000e-004	1.000000e-004
7.275714371428571e-002	-4.884406e-002	7.129913e-001	9.661470e-001	1.000000e-004	1.000000e-004
7.277142914285714e-002	9.400409e-002	2.139513e+000	2.535517e+000	1.000000e-004	1.000000e-004
7.278571457142857e-002	2.368116e-001	3.564006e+000	4.102817e+000	1.000000e-004	1.000000e-004
7.280000000000000e-002	3.795786e-001	4.986470e+000	5.668049e+000	1.000000e-004	1.000000e-004
7.280000099999999e-002	3.795786e-001	4.986469e+000	5.064047e+000	-1.000000e-004	-1.000000e-004
7.281411566853885e-002	2.383454e-001	3.569008e+000	3.505354e+000	-1.000000e-004	-1.000000e-004
7.282823033707771e-002	9.715178e-002	2.153528e+000	1.948680e+000	-1.000000e-004	-1.000000e-004
7.284234500561657e-002	-4.400225e-002	7.400276e-001	3.940252e-001	-1.000000e-004	-1.000000e-004
7.285645967415542e-002	-1.851167e-001	-6.714930e-001	-1.158610e+000	-1.000000e-004	-1.000000e-004
7.287057434269428e-002	-3.261915e-001	-2.081034e+000	-2.709225e+000	-1.000000e-004	-1.000000e-004
7.288468901123314e-002	-4.672268e-001	-3.488594e+000	-4.257821e+000	-1.000000e-004	-1.000000e-004
7.289880367977200e-002	-6.082225e-001	-4.894175e+000	-5.804397e+000	-1.000000e-004	-1.000000e-004
7.289893167977193e-002	-6.095009e-001	-4.906912e+000	-5.818413e+000	-1.000000e-004	-1.000000e-004
7.290000099999999e-002	-6.201806e-001	-5.013314e+000	-5.935494e+000	-1.000000e-004	-1.000000e-004
7.290000199999999e-002	-6.201806e-001	-5.013312e+000	-5.331493e+000	1.000000e-004	1.000000e-004
7.291428742857142e-002	-4.771704e-001	-3.578676e+000	-3.753847e+000	1.000000e-004	1.000000e-004
7.292857285714285e-002	-3.342007e-001	-2.146069e+000	-2.178270e+000	1.000000e-004	1.000000e-004
7.294285828571429e-002	-1.912716e-001	-7.154904e-001	-6.047620e-001	1.000000e-004	1.000000e-004
7.295714371428570e-002	-4.838302e-002	7.130597e-001	9.666766e-001	1.000000e-004	1.000000e-004
7.297142914285713e-002	9.446496e-002	2.139581e+000	2.536046e+000	1.000000e-004	1.000000e-004
7.298571457142856e-002	2.372724e-001	3.564074e+000	4.103346e+000	1.000000e-004	1.000000e-004
7.300000000000000e-002	3.800392e-001	4.986538e+000	5.668578e+000	1.000000e-004	1.000000e-004
7.300000100000000e-002	3.800392e-001	4.986537e+000	5.064576e+000	-1.000000e-004	-1.000000e-004
7.301428671428571e-002	2.370946e-001	3.551911e+000	3.487005e+000	-1.000000e-004	-1.000000e-004
7.302857242857143e-002	9.419053e-002	2.119313e+000	1.911503e+000	-1.000000e-004	-1.000000e-004
7.304285814285715e-002	-4.867293e-002	6.887440e-001	3.380709e-001	-1.000000e-004	-1.000000e-004
7.305714385714285e-002	-1.914958e-001	-7.397965e-001	-1.233292e+000	-1.000000e-004	-1.000000e-004
7.307142957142856e-002	-3.342781e-001	-2.166308e+000	-2.802586e+000	-1.000000e-004	-1.000000e-004
7.308571528571428e-002	-4.770198e-001	-3.590792e+000	-4.369811e+000	-1.000000e-004	-1.000000e-004
7.310000100000000e-002	-6.197209e-001	-5.013246e+000	-5.934967e+000	-1.000000e-004	-1.000000e-004
7.310000200000000e-002	-6.197205e-001	-5.013245e+000	-5.330966e+000	1.000000e-004	1.000000e-004
7.311428742857143e-002	-4.767104e-001	-3.578609e+000	-3.753320e+000	1.000000e-004	1.000000e-004
7.312857285714286e-002	-3.337409e-001	-2.146002e+000	-2.177743e+000	1.000000e-004	1.000000e-004
7.314285828571429e-002	-1.908120e-001	-7.154233e-001	-6.042354e-001	1.000000e-004	1.000000e-004
7.315714371428571e-002	-4.792370e-002	7.131267e-001	9.672030e-001	1.000000e-004	1.000000e-004
7.317142914285714e-002	9.492408e-002	2.139648e+000	2.536572e+000	1.000000e-004	1.000000e-004
7.318571457142857e-002	2.377313e-001	3.564141e+000	4.103872e+000	1.000000e-004	1.000000e-004
7.320000000000000e-002	3.804979e-001	4.986605e+000	5.669103e+000	1.000000e-004	1.000000e-004
7.320000099999999e-002	3.804979e-001	4.986604e+000	5.065102e+000	-1.000000e-004	-1.000000e-004
7.321428671428570e-002	2.375532e-001	3.551977e+000	3.487531e+000	-1.000000e-004	-1.000000e-004
7.322857242857142e-002	9.464904e-002	2.119380e+000	1.912029e+000	-1.000000e-004	-1.000000e-004
7.324285814285714e-002	-4.821450e-002	6.888104e-001	3.385959e-001	-1.000000e-004	-1.000000e-004
7.325714385714284e-002	-1.910375e-001	-7.397302e-001	-1.232768e+000	-1.000000e-004	-1.000000e-004
7.327142957142856e-002	-3.338198e-001	-2.166242e+000	-2.802062e+000	-1.000000e-004	-1.000000e-004
7.328571528571427e-002	-4.765615e-001	-3.590725e+000	-4.369287e+000	-1.000000e-004	-1.000000e-004
7.330000099999999e-002	-6.192627e-001	-5.013180e+000	-5.934443e+000	-1.000000e-004	-1.000000e-004
7.330000199999999e-002	-6.192627e-001	-5.013179e+000	-5.330441e+000	1.000000e-004	1.000000e-004
7.331428742857142e-002	-4.762527e-001	-3.578543e+000	-3.752796e+000	1.000000e-004	1.000000e-004
7.332857285714285e-002	-3.332833e-001	-2.145936e+000	-2.177219e+000	1.000000e-004	1.000000e-004
7.334285828571428e-002	-1.903545e-001	-7.153575e-001	-6.037120e-001	1.000000e-004	1.000000e-004
7.335714371428570e-002	-4.746621e-002	7.131924e-001	9.677262e-001	1.000000e-004	1.000000e-004
7.337142914285713e-002	9.538150e-002	2.139714e+000	2.537095e+000	1.000000e-004	1.000000e-004
7.338571457142856e-002	2.381886e-001	3.564206e+000	4.104395e+000	1.000000e-004	1.000000e-004
7.339999999999999e-002	3.809552e-001	4.986670e+000	5.669626e+000	1.000000e-004	1.000000e-004
7.340000099999999e-002	3.809552e-001	4.986669e+000	5.065624e+000	-1.000000e-004	-1.000000e-004
7.341428671428571e-002	2.380103e-001	3.552043e+000	3.488053e+000	-1.000000e-004	-1.000000e-004
7.342857242857143e-002	9.510602e-002	2.119445e+000	1.912551e+000	-1.000000e-004	-1.000000e-004
7.344285814285714e-002	-4.775771e-002	6.888755e-001	3.391179e-001	-1.000000e-004	-1.000000e-004
7.345714385714285e-002	-1.905809e-001	-7.396651e-001	-1.232246e+000	-1.000000e-004	-1.000000e-004
7.347142957142856e-002	-3.333634e-001	-2.166177e+000	-2.801541e+000	-1.000000e-004	-1.000000e-004
7.348571528571428e-002	-4.761054e-001	-3.590661e+000	-4.368766e+000	-1.000000e-004	-1.000000e-004
7.350000100000000e-002	-6.188068e-001	-5.013115e+000	-5.933922e+000	-1.000000e-004	-1.000000e-004
7.350000200000000e-002	-6.188068e-001	-5.013114e+000	-5.329921e+000	1.000000e-004	1.000000e-004
7.351428742857143e-002	-4.757968e-001	-3.578478e+000	-3.752275e+000	1.000000e-004	1.000000e-004
7.352857285714286e-002	-3.328274e-001	-2.145871e+000	-2.176699e+000	1.000000e-004	1.000000e-004
7.354285828571429e-002	-1.898987e-001	-7.152930e-001	-6.031917e-001	1.000000e-004	1.000000e-004
7.355714371428571e-002	-4.701055e-002	7.132568e-001	9.682462e-001	1.000000e-004	1.000000e-004
7.357142914285714e-002	9.583697e-002	2.139778e+000	2.537615e+000	1.000000e-004	1.000000e-004
7.358571457142857e-002	2.386439e-001	3.564271e+000	4.104915e+000	1.000000e-004	1.000000e-004
7.360000000000000e-002	3.814101e-001	4.986735e+000	5.670145e+000	1.000000e-004	1.000000e-004
7.360000100000000e-002	3.814101e-001	4.986734e+000	5.066144e+000	-1.000000e-004	-1.000000e-004
7.361428671428572e-002	2.384653e-001	3.552107e+000	3.488572e+000	-1.000000e-004	-1.000000e-004
7.362857242857143e-002	9.556093e-002	2.119509e+000	1.913070e+000	-1.000000e-004	-1.000000e-004
7.364285814285715e-002	-4.730284e-002	6.889394e-001	3.396366e-001	-1.000000e-004	-1.000000e-004
7.365714385714285e-002	-1.901261e-001	-7.396014e-001	-1.231727e+000	-1.000000e-004	-1.000000e-004
7.367142957142857e-002	-3.329087e-001	-2.166114e+000	-2.801022e+000	-1.000000e-004	-1.000000e-004
7.368571528571428e-002	-4.756508e-001	-3.590597e+000	-4.368248e+000	-1.000000e-004	-1.000000e-004
7.370000100000000e-002	-6.183524e-001	-5.013052e+000	-5.933404e+000	-1.000000e-004	-1.000000e-004
7.370000200000000e-002	-6.183524e-001	-5.013051e+000	-5.329403e+000	1.000000e-004	1.000000e-004
7.371428742857143e-002	-4.753427e-001	-3.578415e+000	-3.751758e+000	1.000000e-004	1.000000e-004
7.372857285714286e-002	-3.323735e-001	-2.145808e+000	-2.176182e+000	1.000000e-004	1.000000e-004
7.374285828571429e-002	-1.894449e-001	-7.152298e-001	-6.026746e-001	1.000000e-004	1.000000e-004
7.375714371428571e-002	-4.655680e-002	7.133199e-001	9.687632e-001	1.000000e-004	1.000000e-004
7.377142914285714e-002	9.629071e-002	2.139841e+000	2.538132e+000	1.000000e-004	1.000000e-004
7.378571457142857e-002	2.390977e-001	3.564334e+000	4.105431e+000	1.000000e-004	1.000000e-004
7.380000000000000e-002	3.818641e-001	4.986798e+000	5.670661e+000	1.000000e-004	1.000000e-004
7.380000099999999e-002	3.818636e-001	4.986796e+000	5.066660e+000	-1.000000e-004	-1.000000e-004
7.381428671428571e-002	2.389186e-001	3.552169e+000	3.489088e+000	-1.000000e-004	-1.000000e-004
7.382857242857142e-002	9.601413e-002	2.119571e+000	1.913586e+000	-1.000000e-004	-1.000000e-004
7.384285814285714e-002	-4.684978e-002	6.890021e-001	3.401521e-001	-1.000000e-004	-1.000000e-004
7.385714385714284e-002	-1.896731e-001	-7.395388e-001	-1.231212e+000	-1.000000e-004	-1.000000e-004
7.387142957142856e-002	-3.324559e-001	-2.166051e+000	-2.800507e+000	-1.000000e-004	-1.000000e-004
7.388571528571428e-002	-4.751982e-001	-3.590535e+000	-4.367733e+000	-1.000000e-004	-1.000000e-004
7.390000099999999e-002	-6.178999e-001	-5.012990e+000	-5.932889e+000	-1.000000e-004	-1.000000e-004
7.390000199999999e-002	-6.178994e-001	-5.012988e+000	-5.328888e+000	1.000000e-004	1.000000e-004
7.390032964000437e-002	-6.146197e-001	-4.980061e+000	-5.292680e+000	1.000000e-004	1.000000e-004
7.391456826286089e-002	-4.720793e-001	-3.550169e+000	-3.720248e+000	1.000000e-004	1.000000e-004
7.392880688571740e-002	-3.295793e-001	-2.122293e+000	-2.149872e+000	1.000000e-004	1.000000e-004
7.394304550857392e-002	-1.871196e-001	-6.964324e-001	-5.815521e-001	1.000000e-004	1.000000e-004
7.395728413143045e-002	-4.470033e-002	7.274133e-001	9.847128e-001	1.000000e-004	1.000000e-004
7.397152275428696e-002	9.767856e-002	2.149244e+000	2.548922e+000	1.000000e-004	1.000000e-004
7.398576137714348e-002	2.400171e-001	3.569059e+000	4.111076e+000	1.000000e-004	1.000000e-004
7.400000000000000e-002	3.823152e-001	4.986859e+000	5.671175e+000	1.000000e-004	1.000000e-004
7.400000100000000e-002	3.823152e-001	4.986858e+000	5.067173e+000	-1.000000e-004	-1.000000e-004
7.401428671428571e-002	2.393700e-001	3.552231e+000	3.489601e+000	-1.000000e-004	-1.000000e-004
7.402857242857143e-002	9.646547e-002	2.119633e+000	1.914098e+000	-1.000000e-004	-1.000000e-004
7.404285814285715e-002	-4.639856e-002	6.890634e-001	3.406647e-001	-1.000000e-004	-1.000000e-004
7.405714385714285e-002	-1.892221e-001	-7.394776e-001	-1.230700e+000	-1.000000e-004	-1.000000e-004
7.407142957142857e-002	-3.320050e-001	-2.165990e+000	-2.799995e+000	-1.000000e-004	-1.000000e-004
7.408571528571428e-002	-4.747474e-001	-3.590474e+000	-4.367221e+000	-1.000000e-004	-1.000000e-004
